     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 80.05        4.24        4.23      260.63    0.60E+05    0.80E+00      323.64        1.07
 80.06        4.23        4.23      260.65    0.60E+05    0.80E+00      323.65        1.07
 80.07        4.23        4.23      260.66    0.60E+05    0.80E+00      323.66        1.07
 80.08        4.23        4.23      260.68    0.60E+05    0.80E+00      323.67        1.07
 80.09        4.23        4.22      260.70    0.60E+05    0.80E+00      323.68        1.07
 80.10        4.22        4.22      260.71    0.60E+05    0.80E+00      323.69        1.07
 80.11        4.22        4.22      260.73    0.60E+05    0.80E+00      323.70        1.07
 80.12        4.22        4.22      260.74    0.60E+05    0.80E+00      323.71        1.07
 80.13        4.22        4.21      260.76    0.60E+05    0.80E+00      323.72        1.07
 80.14        4.21        4.21      260.78    0.60E+05    0.80E+00      323.73        1.07
 80.15        4.21        4.21      260.79    0.60E+05    0.80E+00      323.74        1.07
 80.16        4.21        4.21      260.81    0.60E+05    0.80E+00      323.75        1.07
 80.17        4.21        4.20      260.82    0.60E+05    0.80E+00      323.76        1.07
 80.18        4.20        4.20      260.84    0.60E+05    0.80E+00      323.77        1.07
 80.19        4.20        4.20      260.86    0.60E+05    0.80E+00      323.78        1.07
 80.20        4.20        4.20      260.87    0.60E+05    0.80E+00      323.79        1.07
 80.21        4.20        4.19      260.89    0.60E+05    0.80E+00      323.80        1.07
 80.22        4.19        4.19      260.91    0.60E+05    0.80E+00      323.81        1.06
 80.23        4.19        4.19      260.92    0.60E+05    0.80E+00      323.82        1.06
 80.24        4.19        4.19      260.94    0.60E+05    0.80E+00      323.83        1.06
 80.25        4.19        4.18      260.95    0.60E+05    0.80E+00      323.84        1.06
 80.26        4.18        4.18      260.97    0.60E+05    0.80E+00      323.85        1.06
 80.27        4.18        4.18      260.99    0.60E+05    0.80E+00      323.86        1.06
 80.28        4.18        4.18      261.00    0.60E+05    0.80E+00      323.87        1.06
 80.29        4.18        4.17      261.02    0.60E+05    0.80E+00      323.88        1.06
 80.30        4.17        4.17      261.03    0.60E+05    0.80E+00      323.89        1.06
 80.31        4.17        4.17      261.05    0.60E+05    0.80E+00      323.90        1.06
 80.32        4.17        4.17      261.07    0.60E+05    0.80E+00      323.91        1.06
 80.33        4.17        4.16      261.08    0.60E+05    0.81E+00      323.92        1.06
 80.34        4.16        4.16      261.10    0.60E+05    0.81E+00      323.93        1.06
 80.35        4.16        4.16      261.12    0.60E+05    0.81E+00      323.94        1.06
 80.36        4.16        4.16      261.13    0.60E+05    0.81E+00      323.95        1.06
 80.37        4.16        4.15      261.15    0.60E+05    0.81E+00      323.96        1.06
 80.38        4.15        4.15      261.16    0.60E+05    0.81E+00      323.97        1.06
 80.39        4.15        4.15      261.18    0.60E+05    0.81E+00      323.98        1.06
 80.40        4.15        4.15      261.20    0.60E+05    0.81E+00      323.99        1.06
 80.41        4.15        4.14      261.21    0.60E+05    0.81E+00      324.00        1.06
 80.42        4.14        4.14      261.23    0.61E+05    0.81E+00      324.01        1.06
 80.43        4.14        4.14      261.24    0.61E+05    0.81E+00      324.02        1.06
 80.44        4.14        4.14      261.26    0.61E+05    0.81E+00      324.03        1.06
 80.45        4.14        4.13      261.28    0.61E+05    0.81E+00      324.04        1.06
 80.46        4.13        4.13      261.29    0.61E+05    0.81E+00      324.05        1.06
 80.47        4.13        4.13      261.31    0.61E+05    0.81E+00      324.06        1.06
 80.48        4.13        4.13      261.33    0.61E+05    0.81E+00      324.07        1.06
 80.49        4.13        4.12      261.34    0.61E+05    0.81E+00      324.08        1.06
 80.50        4.12        4.12      261.36    0.61E+05    0.81E+00      324.09        1.06
 80.51        4.12        4.12      261.37    0.61E+05    0.81E+00      324.10        1.06
 80.52        4.12        4.12      261.39    0.61E+05    0.81E+00      324.11        1.06
 80.53        4.12        4.11      261.41    0.61E+05    0.81E+00      324.12        1.06
 80.54        4.11        4.11      261.42    0.61E+05    0.81E+00      324.13        1.06
 80.55        4.11        4.11      261.44    0.61E+05    0.81E+00      324.14        1.06
 80.56        4.11        4.11      261.46    0.61E+05    0.81E+00      324.15        1.06
 80.57        4.11        4.10      261.47    0.61E+05    0.81E+00      324.16        1.06
 80.58        4.10        4.10      261.49    0.61E+05    0.81E+00      324.17        1.06
 80.59        4.10        4.10      261.50    0.61E+05    0.81E+00      324.18        1.06
 80.60        4.10        4.10      261.52    0.61E+05    0.81E+00      324.19        1.06
 80.61        4.10        4.09      261.54    0.61E+05    0.81E+00      324.20        1.06
 80.62        4.09        4.09      261.55    0.61E+05    0.81E+00      324.21        1.06
 80.63        4.09        4.09      261.57    0.61E+05    0.81E+00      324.22        1.06
 80.64        4.09        4.09      261.58    0.61E+05    0.81E+00      324.23        1.06
 80.65        4.09        4.08      261.60    0.61E+05    0.81E+00      324.24        1.06
 80.66        4.08        4.08      261.62    0.61E+05    0.81E+00      324.25        1.06
 80.67        4.08        4.08      261.63    0.61E+05    0.81E+00      324.26        1.06
 80.68        4.08        4.08      261.65    0.61E+05    0.81E+00      324.27        1.06
 80.69        4.08        4.07      261.67    0.61E+05    0.81E+00      324.28        1.06
 80.70        4.07        4.07      261.68    0.61E+05    0.81E+00      324.29        1.06
 80.71        4.07        4.07      261.70    0.61E+05    0.81E+00      324.30        1.06
 80.72        4.07        4.07      261.71    0.61E+05    0.81E+00      324.31        1.06
 80.73        4.07        4.06      261.73    0.61E+05    0.81E+00      324.32        1.06
 80.74        4.06        4.06      261.75    0.61E+05    0.81E+00      324.33        1.06
 80.75        4.06        4.06      261.76    0.61E+05    0.81E+00      324.34        1.06
 80.76        4.06        4.06      261.78    0.61E+05    0.81E+00      324.35        1.06
 80.77        4.06        4.05      261.80    0.61E+05    0.81E+00      324.36        1.06
 80.78        4.05        4.05      261.81    0.61E+05    0.81E+00      324.37        1.06
 80.79        4.05        4.05      261.83    0.61E+05    0.81E+00      324.38        1.06
 80.80        4.05        4.05      261.85    0.61E+05    0.82E+00      324.39        1.06
 80.81        4.05        4.04      261.86    0.61E+05    0.82E+00      324.40        1.06
 80.82        4.04        4.04      261.88    0.61E+05    0.82E+00      324.41        1.06
 80.83        4.04        4.04      261.89    0.61E+05    0.82E+00      324.42        1.06
 80.84        4.04        4.04      261.91    0.61E+05    0.82E+00      324.43        1.06
 80.85        4.04        4.03      261.93    0.61E+05    0.82E+00      324.44        1.06
 80.86        4.03        4.03      261.94    0.61E+05    0.82E+00      324.45        1.06
 80.87        4.03        4.03      261.96    0.61E+05    0.82E+00      324.46        1.06
 80.88        4.03        4.03      261.98    0.61E+05    0.82E+00      324.47        1.06
 80.89        4.03        4.02      261.99    0.61E+05    0.82E+00      324.48        1.06
 80.90        4.02        4.02      262.01    0.61E+05    0.82E+00      324.49        1.06
 80.91        4.02        4.02      262.02    0.61E+05    0.82E+00      324.50        1.06
 80.92        4.02        4.02      262.04    0.62E+05    0.82E+00      324.51        1.06
 80.93        4.02        4.01      262.06    0.62E+05    0.82E+00      324.52        1.06
 80.94        4.01        4.01      262.07    0.62E+05    0.82E+00      324.53        1.06
 80.95        4.01        4.01      262.09    0.62E+05    0.82E+00      324.54        1.06
 80.96        4.01        4.01      262.11    0.62E+05    0.82E+00      324.55        1.06
 80.97        4.01        4.00      262.12    0.62E+05    0.82E+00      324.56        1.06
 80.98        4.00        4.00      262.14    0.62E+05    0.82E+00      324.57        1.06
 80.99        4.00        4.00      262.15    0.62E+05    0.82E+00      324.58        1.06
 81.00        4.00        4.00      262.17    0.62E+05    0.82E+00      324.59        1.06
 81.01        4.00        3.99      262.19    0.62E+05    0.82E+00      324.60        1.06
 81.02        3.99        3.99      262.20    0.62E+05    0.82E+00      324.61        1.06
 81.03        3.99        3.99      262.22    0.62E+05    0.82E+00      324.62        1.06
 81.04        3.99        3.99      262.24    0.62E+05    0.82E+00      324.63        1.06
 81.05        3.99        3.98      262.25    0.62E+05    0.82E+00      324.64        1.06
 81.06        3.98        3.98      262.27    0.62E+05    0.82E+00      324.65        1.06
 81.07        3.98        3.98      262.29    0.62E+05    0.82E+00      324.66        1.06
 81.08        3.98        3.98      262.30    0.62E+05    0.82E+00      324.67        1.06
 81.09        3.98        3.97      262.32    0.62E+05    0.82E+00      324.68        1.06
 81.10        3.97        3.97      262.33    0.62E+05    0.82E+00      324.69        1.06
 81.11        3.97        3.97      262.35    0.62E+05    0.82E+00      324.70        1.06
 81.12        3.97        3.97      262.37    0.62E+05    0.82E+00      324.71        1.06
 81.13        3.97        3.96      262.38    0.62E+05    0.82E+00      324.72        1.06
 81.14        3.96        3.96      262.40    0.62E+05    0.82E+00      324.73        1.06
 81.15        3.96        3.96      262.42    0.62E+05    0.82E+00      324.74        1.06
 81.16        3.96        3.96      262.43    0.62E+05    0.82E+00      324.75        1.06
 81.17        3.96        3.95      262.45    0.62E+05    0.82E+00      324.76        1.06
 81.18        3.95        3.95      262.47    0.62E+05    0.82E+00      324.77        1.06
 81.19        3.95        3.95      262.48    0.62E+05    0.82E+00      324.78        1.06
 81.20        3.95        3.95      262.50    0.62E+05    0.82E+00      324.79        1.06
 81.21        3.95        3.94      262.51    0.62E+05    0.82E+00      324.80        1.06
 81.22        3.94        3.94      262.53    0.62E+05    0.82E+00      324.81        1.06
 81.23        3.94        3.94      262.55    0.62E+05    0.82E+00      324.82        1.06
 81.24        3.94        3.94      262.56    0.62E+05    0.82E+00      324.83        1.06
 81.25        3.94        3.93      262.58    0.62E+05    0.82E+00      324.84        1.06
 81.26        3.93        3.93      262.60    0.62E+05    0.83E+00      324.86        1.06
 81.27        3.93        3.93      262.61    0.62E+05    0.83E+00      324.87        1.06
 81.28        3.93        3.93      262.63    0.62E+05    0.83E+00      324.88        1.06
 81.29        3.93        3.92      262.65    0.62E+05    0.83E+00      324.89        1.06
 81.30        3.92        3.92      262.66    0.62E+05    0.83E+00      324.90        1.06
 81.31        3.92        3.92      262.68    0.62E+05    0.83E+00      324.91        1.06
 81.32        3.92        3.92      262.70    0.62E+05    0.83E+00      324.92        1.06
 81.33        3.92        3.91      262.71    0.62E+05    0.83E+00      324.93        1.06
 81.34        3.91        3.91      262.73    0.62E+05    0.83E+00      324.94        1.06
 81.35        3.91        3.91      262.74    0.62E+05    0.83E+00      324.95        1.06
 81.36        3.91        3.91      262.76    0.62E+05    0.83E+00      324.96        1.06
 81.37        3.91        3.90      262.78    0.62E+05    0.83E+00      324.97        1.06
 81.38        3.90        3.90      262.79    0.62E+05    0.83E+00      324.98        1.06
 81.39        3.90        3.90      262.81    0.62E+05    0.83E+00      324.99        1.06
 81.40        3.90        3.90      262.83    0.62E+05    0.83E+00      325.00        1.06
 81.41        3.90        3.89      262.84    0.63E+05    0.83E+00      325.01        1.06
 81.42        3.89        3.89      262.86    0.63E+05    0.83E+00      325.02        1.06
